,timestamp,TT66.BCTFI.660298:TOTAL_INTENSITY,TT60.BCTFI.610225:TOTAL_INTENSITY,SPS.BQM:NO_BUNCHES,SPSQC:TRANSFER_LINES_OPTICS_NAMES,s_x,s_x_std,mu_x,mu_x_std,R2_x,s_y,s_y_std,mu_y,mu_y_std,R2_y
17,2024-04-08 10:21:30.135000064,9105885000.0,9659741000.0,0.0,tt66_2023_fp1_0p97_0p4mm,0.8726578611888152,0.0035099563103934495,-0.4942719385437675,0.003233979734101462,0.9961166023682021,0.7442033841756396,0.0017382200405975361,1.247947499613046,0.0016854422520143515,0.9976767741200955
18,2024-04-08 10:22:12.135000064,9139014000.0,9698570000.0,0.0,tt66_2023_fp1_0p97_0p4mm,0.8743935214444877,0.0034829416719989363,-0.47654113117117014,0.0032083491293489483,0.9961905002663559,0.7442516754455473,0.0018486967182106296,1.2428935628322328,0.0017925603725790899,0.997373205421199
19,2024-04-08 10:22:54.135000064,9555275000.0,9569141000.0,0.0,tt66_2023_fp1_0p97_0p4mm,0.8754773345176954,0.003710603635093175,-0.5971221203212684,0.003417569491150322,0.9956887049726089,0.7490845712667105,0.0018178305649841527,1.2588604583992271,0.0017622235209918224,0.9974917689122488
20,2024-04-08 10:25:42.135000064,10271128000.0,10160202000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23675306898930418,0.0010800858328810703,0.3898810021078551,0.0010617907136727047,0.9953424929262767,0.4758463945836478,0.0013194332286824212,-1.4432342352910381,0.0012950235272192732,0.9967867649250801
21,2024-04-08 10:26:24.135000064,10157341000.0,9662618000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23517231616488468,0.0010659023129813477,0.40272913701124463,0.0010479771315789067,0.9954034712878544,0.4666143442808335,0.001243745080823904,-1.4408011260027451,0.0012212184954014326,0.9970318845222795
22,2024-04-08 10:27:06.135000064,10403640000.0,10075353000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23911699302660155,0.0010614551527652022,-0.28494239303323704,0.0010432822303447313,0.9955878718450336,0.4744856280989922,0.0013212771492254192,-1.4935829106154426,0.001296909047923555,0.9967596583086078
23,2024-04-08 10:27:48.135000064,10240881000.0,9139148000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23930161898809205,0.001069923731555953,-0.6873196477826918,0.0010515905830708393,0.9955242840971444,0.47832181176549554,0.0013424278249023576,-1.5351841281262018,0.0013174526825292603,0.9967078341150739
24,2024-04-08 10:28:30.135000064,10482859000.0,9994820000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23731097770477008,0.0010761411540911611,-0.6974626785050643,0.0010578666062384375,0.9953975840300151,0.47953822441331867,0.001288598570728195,-0.9356769436479541,0.001264558795821935,0.996980854791719
25,2024-04-08 10:29:12.135000064,10173184000.0,10417622000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23852860055725825,0.0010206821352984146,-0.8880735821336614,0.0010032535888304017,0.9958991948544184,0.48692402870678975,0.0013034465077994522,-0.19899709570886054,0.0012787231717855463,0.9970023067683275
26,2024-04-08 10:29:54.135000064,10033470000.0,9428207000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23795437627153238,0.0010345363611943305,-0.8022302336677265,0.0010169170386392344,0.9957676254647738,0.48118479540287806,0.001283465339926558,-0.1740919242122268,0.0012594321714694636,0.9970248586335559
27,2024-04-08 10:30:36.135000064,9525027000.0,10524041000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.241225308125179,0.001095497224230572,-0.32145891963901857,0.0010765632146741062,0.9953818408247487,0.49206706737848077,0.0013113288717370836,-0.20743190964193928,0.0012861705768774593,0.9970279159140217
28,2024-04-08 10:31:18.135000064,9526468000.0,10591632000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23835974097935453,0.001084963491171561,-0.32422835166962855,0.0010664514383545215,0.9953624349334028,0.4808768780092406,0.0012771787580213812,-0.20521066739529814,0.0012532799015698044,0.9970501455625688
29,2024-04-08 10:32:00.135000064,9630172000.0,10564308000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.2369921948882964,0.0010807412612449925,-0.33567841809407833,0.0010624151338828576,0.995346085924442,0.4778486938012651,0.001239813300574295,-0.20714023120775557,0.0012167719752016316,0.9971850813451891
30,2024-04-08 10:32:42.135000064,9863509000.0,9730209000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.24202853823862103,0.0011498071134123024,0.1833297873428347,0.0011298630936718902,0.9949479941545779,0.488275572685476,0.0013368849259422653,-0.1738596348728321,0.0013114509175394863,0.9968641086026575
31,2024-04-08 10:33:24.135000064,9702190000.0,9402321000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23929407966267904,0.0011305559302886823,0.1720078742436114,0.00111118450498729,0.9950049332029293,0.4792965096956491,0.0013301589346524933,-0.17918398078569867,0.0013053573824594893,0.9967804199210853
32,2024-04-08 10:34:06.135000064,9817418000.0,10145821000.0,0.0,tt66_2023_fp2_sti_0p1_0p5mm,0.2381637344130429,0.0011280224618702313,0.1755907827568405,0.0011087927648974756,0.9949808236023947,0.4738546251402359,0.001280707224977829,-0.176882077973278,0.0012571213692399899,0.9969470373866428
